FeatureID,Feature,Annotation,Cosine,Mzerror,Group0,Group1,Group2
33381,X33381_pos_311.2_7.079_NA,,,,,,
33382,X33382_pos_193.159_7.01_NA,,,,,,
33386,"X33386_pos_203.107_7.001_Spectral Match to 12S-Hydroxy-5Z,8E,10E-heptadecatrienoic acid from NIST14","Spectral Match to 12S-Hydroxy-5Z,8E,10E-heptadecatrienoic acid from NIST14",0.72291,32.9818,biological ,biological compound,biological - other
33388,X33388_pos_229.122_6.895_NA,,,,,,
33392,X33392_pos_329.211_7.032_NA,,,,,,
33399,X33399_pos_335.222_6.932_Prostaglandin E2 CollisionEnergy:102040,Prostaglandin E2 CollisionEnergy:102040,0.722324,1.18348,biological ,biological compound,biological - other
3340,X3340_pos_402.27_2.312_NA,,,,,,
33404,X33404_pos_435.238_6.933_NA,,,,,,
33407,X33407_pos_191.164_6.993_NA,,,,,,
33408,X33408_pos_213.146_6.992_NA,,,,,,
3341,X3341_pos_276.171_2.313_NA,,,,,,
33425,X33425_pos_662.414_7.011_NA,,,,,,
33430,X33430_pos_535.309_7.083_NA,,,,,,
33432,X33432_pos_208.191_7.002_NA,,,,,,
33435,X33435_pos_361.237_6.914_NA,,,,,,
33439,X33439_pos_565.849_6.921_NA,,,,,,
33442,X33442_pos_470.296_7.016_NA,,,,,,
33445,X33445_pos_239.128_6.958_NA,,,,,,
33448,X33448_pos_289.18_7.061_NA,,,,,,
33451,X33451_pos_463.233_7.083_NA,,,,,,
33459,X33459_pos_363.217_7.037_NA,,,,,,
3346,"X3346_pos_271.18_2.196_Massbank:EQ301803 Doxylamine|N,N-dimethyl-2-(1-phenyl-1-pyridin-2-yl-ethoxy)ethanamine","Massbank:EQ301803 Doxylamine|N,N-dimethyl-2-(1-phenyl-1-pyridin-2-yl-ethoxy)ethanamine",0.909529,1.80057,all anthropogenic,pharmaceutical,pharmaceutical - other
33461,X33461_pos_353.196_6.887_NA,,,,,,
33462,X33462_pos_574.362_6.92_NA,,,,,,
33464,X33464_pos_303.159_6.905_NA,,,,,,
33471,X33471_pos_616.39_7.07_NA,,,,,,
33477,X33477_pos_235.097_7.031_NA,,,,,,
33478,X33478_pos_346.13_7.118_NA,,,,,,
33480,X33480_pos_242.118_7.011_NA,,,,,,
33488,X33488_pos_443.243_7.06_NA,,,,,,
3349,X3349_pos_472.209_2.243_NA,,,,,,
33495,X33495_pos_301.216_7.042_Alitretinoin CollisionEnergy:205060,Alitretinoin CollisionEnergy:205060,0.765663,0.607888,biological ,biological compound,biological - other
335,X335_pos_440.39_0.557_NA,,,,,,
3350,X3350_pos_1044.471_2.289_NA,,,,,,
33501,X33501_pos_530.354_7.079_NA,,,,,,
33506,X33506_pos_501.248_7.047_NA,,,,,,
33507,X33507_pos_371.185_7.038_NA,,,,,,
33509,X33509_pos_419.182_7.023_NA,,,,,,
3351,X3351_pos_321.152_2.328_NA,,,,,,
33511,X33511_pos_225.112_7.056_NA,,,,,,
33517,X33517_pos_449.217_7.022_NA,,,,,,
33518,X33518_pos_475.269_7.089_NA,,,,,,
33520,X33520_pos_207.092_7.039_NA,,,,,,
33526,X33526_pos_353.208_7.036_NA,,,,,,
3353,X3353_pos_591.422_2.318_NA,,,,,,
33539,X33539_pos_207.138_7.094_NA,,,,,,
33540,X33540_pos_267.159_7.061_NA,,,,,,
33541,X33541_pos_321.227_7.053_NA,,,,,,
33542,X33542_pos_343.209_7.075_NA,,,,,,
33545,X33545_pos_176.071_7.018_MassbankEU:SM884001 7-Amino-4-methylcoumarin|7-amino-4-methylchromen-2-one,MassbankEU:SM884001 7-Amino-4-methylcoumarin|7-amino-4-methylchromen-2-one,0.834096,1.73325,biological ,biological compound,plant metabolite
33550,X33550_pos_453.27_7.045_NA,,,,,,
33555,"X33555_pos_319.227_7.215_NCGC00347803-02_C20H32O4_1-Naphthalenecarboxylic acid, decahydro-5-[(3E)-5-hydroxy-3-(hydroxymethyl)-3-penten-1-yl]-1,4a-dimethyl-6-methylene-","NCGC00347803-02_C20H32O4_1-Naphthalenecarboxylic acid, decahydro-5-[(3E)-5-hydroxy-3-(hydroxymethyl)-3-penten-1-yl]-1,4a-dimethyl-6-methylene-",0.764303,2.19877,unknown,unknown,unknown
33557,X33557_pos_358.164_7.1_NA,,,,,,
3356,X3356_pos_404.262_2.291_NA,,,,,,
33566,X33566_pos_203.143_7_NA,,,,,,
33569,X33569_pos_228.196_7.061_NA,,,,,,
3357,X3357_pos_169.081_2.277_NA,,,,,,
33571,X33571_pos_353.23_7.024_NA,,,,,,
33575,X33575_pos_485.253_7.055_NA,,,,,,
33576,X33576_pos_266.092_7.02_NA,,,,,,
33584,X33584_pos_471.238_7.121_NA,,,,,,
33594,X33594_pos_271.169_6.97_NA,,,,,,
33595,X33595_pos_405.264_7.059_NA,,,,,,
33598,X33598_pos_371.204_7.195_NA,,,,,,
3360,X3360_pos_370.243_2.244_NA,,,,,,
33619,X33619_pos_269.175_7.075_NA,,,,,,
3362,X3362_pos_188.071_2.251_4-methylquinoline-2-carboxylic acid CollisionEnergy:205060,4-methylquinoline-2-carboxylic acid CollisionEnergy:205060,0.780781,1.62266,unknown,unknown,unknown
33620,X33620_pos_289.144_6.981_NA,,,,,,
33623,X33623_pos_231.138_7.054_20554-84-1 CollisionEnergy:205060,20554-84-1 CollisionEnergy:205060,0.841284,0,biological ,biological compound,plant metabolite
33628,X33628_pos_284.139_7.078_NA,,,,,,
33629,X33629_pos_175.148_6.979_NA,,,,,,
3363,X3363_pos_241.097_2.259_NA,,,,,,
33633,X33633_pos_379.212_6.991_NA,,,,,,
33637,X33637_pos_586.38_7.155_NA,,,,,,
33643,X33643_pos_382.123_7.072_NA,,,,,,
33644,X33644_pos_434.218_7.055_NA,,,,,,
33645,X33645_pos_591.251_7.061_NA,,,,,,
33648,X33648_pos_377.196_6.858_NA,,,,,,
33652,X33652_pos_628.391_7.102_NA,,,,,,
33656,X33656_pos_405.249_7.053_NA,,,,,,
33661,X33661_pos_277.18_7.134_NA,,,,,,
33662,X33662_pos_331.19_7.065_ingenol CollisionEnergy:102040,ingenol CollisionEnergy:102040,0.743277,1.19789,biological ,biological compound,plant metabolite
33664,X33664_pos_602.375_7.035_NA,,,,,,
33667,X33667_pos_301.18_7.113_NA,,,,,,
33668,X33668_pos_383.269_7.067_NA,,,,,,
33677,X33677_pos_282.17_7.115_NA,,,,,,
3368,X3368_pos_271.111_2.146_NA,,,,,,
33681,X33681_pos_551.265_7.089_NA,,,,,,
33685,X33685_pos_558.349_7.065_NA,,,,,,
33695,X33695_pos_363.18_7.085_NA,,,,,,
33699,X33699_pos_563.304_7.075_NA,,,,,,
337,X337_pos_318.42_0.558_NA,,,,,,
33706,X33706_pos_607.33_7.073_NA,,,,,,
33710,X33710_pos_445.241_7.108_NA,,,,,,
33717,X33717_pos_317.175_6.967_NA,,,,,,
33719,X33719_pos_384.165_7.117_NA,,,,,,
33720,X33720_pos_386.217_7.044_NA,,,,,,
33725,X33725_pos_579.335_7.135_NA,,,,,,
33727,X33727_pos_281.175_6.93_NA,,,,,,
3373,X3373_pos_347.168_2.408_NA,,,,,,
33736,X33736_pos_314.232_6.986_NA,,,,,,
33739,X33739_pos_313.18_7.159_NA,,,,,,
3374,X3374_pos_166.159_2.296_NA,,,,,,
33743,X33743_pos_327.159_7.081_NA,,,,,,
33749,X33749_pos_572.364_7.074_NA,,,,,,
33750,X33750_pos_644.385_7.067_NA,,,,,,
33752,X33752_pos_557.354_7.098_NA,,,,,,
33755,X33755_pos_407.243_7.078_NA,,,,,,
33756,X33756_pos_249.149_6.996_Parthenolide [M+H]+,Parthenolide [M+H]+,0.83105,2.02105,biological ,biological compound,plant metabolite
33757,X33757_pos_312.159_7.037_NA,,,,,,
33759,X33759_pos_214.12_7.083_NA,,,,,,
33768,X33768_pos_473.217_7.074_NA,,,,,,
33771,"X33771_pos_235.169_7.106_Massbank:AC000286 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one","Massbank:AC000286 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one",0.761111,1.2328,biological ,biological compound,biological - other
33773,X33773_pos_426.17_7.076_NA,,,,,,
33779,X33779_pos_309.17_6.879_NA,,,,,,
33781,X33781_pos_544.406_7.089_NA,,,,,,
33783,X33783_pos_429.227_7.162_NA,,,,,,
33785,X33785_pos_217.159_7.136_NA,,,,,,
33787,X33787_pos_403.248_7.036_NA,,,,,,
33794,X33794_pos_158.154_7.047_hyocholic acid,hyocholic acid,0.8306,0,biological ,biological compound,biological - other
33804,X33804_pos_155.086_7.074_NA,,,,,,
33807,X33807_pos_176.107_7.094_NA,,,,,,
33809,X33809_pos_265.227_7.11_NA,,,,,,
33813,X33813_pos_212.107_7.157_NA,,,,,,
33815,X33815_pos_349.201_7.011_NA,,,,,,
33816,X33816_pos_440.286_7.118_NA,,,,,,
33817,X33817_pos_366.249_7.2_NA,,,,,,
33819,"X33819_pos_517.28_7.103_1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-13-[(2-methylpropanoyl)oxy]-5-oxotetracyclo[8.5.0.0ï¿½,?.0ï¿½ï¿½,ï¿½ï¿½]pentadeca-3,8-dien-14-yl (2E)-2-methylbut-2-enoate","1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-13-[(2-methylpropanoyl)oxy]-5-oxotetracyclo[8.5.0.0???,?.0??????,??????]pentadeca-3,8-dien-14-yl (2E)-2-methylbut-2-enoate",0.70138,0.825947,unknown,unknown,unknown
33820,X33820_pos_509.171_7.122_NA,,,,,,
33822,X33822_pos_375.217_6.961_NA,,,,,,
33826,X33826_pos_541.322_7.079_NA,,,,,,
33835,X33835_pos_303.195_7.028_NA,,,,,,
33836,X33836_pos_181.122_7.178_NA,,,,,,
33837,X33837_pos_440.322_7.082_NA,,,,,,
33838,X33838_pos_205.122_7.184_NA,,,,,,
33840,X33840_pos_301.155_7.048_NA,,,,,,
3385,X3385_pos_174.185_2.09_NA,,,,,,
33854,X33854_pos_585.169_7.082_NA,,,,,,
33855,X33855_pos_299.164_7.168_NA,,,,,,
33862,X33862_pos_328.154_7.114_NA,,,,,,
33869,X33869_pos_382.222_7.015_NA,,,,,,
3387,X3387_pos_180.102_2.172_NA,,,,,,
33870,X33870_pos_759.429_7.119_NA,,,,,,
33871,X33871_pos_582.037_7.066_NA,,,,,,
33872,X33872_pos_608.355_7.065_NA,,,,,,
33874,X33874_pos_423.17_7.098_Losartan,Losartan,0.941627,1.00963,all anthropogenic,pharmaceutical,pharmaceutical - other
33876,X33876_pos_267.17_7.098_NA,,,,,,
33881,X33881_pos_387.253_7.096_NA,,,,,,
33884,X33884_pos_737.447_7.12_NA,,,,,,
33886,X33886_pos_352.212_6.978_NA,,,,,,
3389,X3389_pos_205.084_2.247_NA,,,,,,
33898,X33898_pos_337.201_7.054_NA,,,,,,
33907,X33907_pos_412.197_7.074_NA,,,,,,
33909,X33909_pos_247.169_7.087_NA,,,,,,
33913,X33913_pos_473.253_7.175_NA,,,,,,
33914,X33914_pos_305.211_7.126_NA,,,,,,
33915,X33915_pos_230.175_7.111_MassbankEU:SM882501 Icaridin|Butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate,MassbankEU:SM882501 Icaridin|Butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate,0.832437,0.397753,all anthropogenic,other consumer industrial,other other consumer industrial
33921,X33921_pos_389.121_7.127_NA,,,,,,
33922,"X33922_pos_195.138_7.177_""9,10-dihydrojasmonic acid CollisionEnergy:102040""","""9,10-dihydrojasmonic acid CollisionEnergy:102040""",0.773906,5.16089,biological ,biological compound,biological - other
33933,X33933_pos_244.079_7.127_NA,,,,,,
33937,X33937_pos_646.401_7.034_NA,,,,,,
3394,X3394_pos_643.804_2.207_NA,,,,,,
33941,X33941_pos_287.201_7.049_NA,,,,,,
33943,X33943_pos_489.285_7.092_NA,,,,,,
33944,X33944_pos_359.185_6.997_NA,,,,,,
3395,X3395_pos_265.118_2.281_NA,,,,,,
33954,X33954_pos_375.18_7.084_NA,,,,,,
33956,X33956_pos_424.29_7.104_NA,,,,,,
3396,X3396_pos_451.215_2.238_NA,,,,,,
33963,X33963_pos_410.275_7.137_NA,,,,,,
33969,X33969_pos_719.437_7.139_NA,,,,,,
3397,X3397_pos_194.154_2.293_NA,,,,,,
33971,X33971_pos_498.328_6.923_NA,,,,,,
33974,X33974_pos_487.233_7.02_NA,,,,,,
33977,X33977_pos_405.227_7.073_NA,,,,,,
3398,X3398_pos_339.276_2.3_NA,,,,,,
33984,X33984_pos_741.419_7.139_NA,,,,,,
33999,X33999_pos_445.258_7.216_NA,,,,,,
340,X340_pos_492.844_0.558_NA,,,,,,
34000,X34000_pos_431.243_7.103_NA,,,,,,
34003,X34003_pos_386.254_7.136_NA,,,,,,
34007,X34007_pos_279.159_7.107_NA,,,,,,
34024,X34024_pos_511.3_7.095_NA,,,,,,
34025,X34025_pos_380.264_7.132_NA,,,,,,
34026,X34026_pos_385.22_7.139_Massbank:PR310630 7alpha-Voacangine hydroxyindolenine,Massbank:PR310630 7alpha-Voacangine hydroxyindolenine,0.730516,19.9641,biological ,biological compound,plant metabolite
34030,X34030_pos_701.426_7.143_NA,,,,,,
34033,X34033_pos_209.154_7.109_NA,,,,,,
34037,X34037_pos_269.19_7.088_NA,,,,,,
34041,X34041_pos_336.253_7.137_NA,,,,,,
34042,X34042_pos_723.409_7.148_NA,,,,,,
34045,X34045_pos_373.2_7.098_NA,,,,,,
34047,"X34047_pos_297.185_6.979_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]","NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]",0.71391,0.616133,biological ,biological compound,plant metabolite
34048,X34048_pos_502.316_7.12_NA,,,,,,
3405,X3405_pos_275.144_2.375_NA,,,,,,
34051,X34051_pos_351.216_7.058_NA,,,,,,
34054,X34054_pos_199.148_7.148_NA,,,,,,
34056,X34056_pos_359.112_7.108_NA,,,,,,
34057,X34057_pos_419.206_7.14_NA,,,,,,
34076,X34076_pos_278.175_7.156_NA,,,,,,
34077,X34077_pos_377.232_7.076_NA,,,,,,
34078,X34078_pos_585.286_7.102_NA,,,,,,
3408,X3408_pos_288.123_2.293_NA,,,,,,
34082,X34082_pos_709.429_7.144_NA,,,,,,
34085,X34085_pos_223.169_7.214_NA,,,,,,
34102,X34102_pos_213.055_7.126_Urolithin B,Urolithin B,0.718282,24.8512,biological ,biological compound,plant metabolite
3411,X3411_pos_357.212_2.316_NA,,,,,,
34124,X34124_pos_379.233_7.176_NA,,,,,,
34125,X34125_pos_396.259_7.192_NA,,,,,,
3413,X3413_pos_374.239_2.312_NA,,,,,,
34141,X34141_pos_378.193_7.123_NA,,,,,,
34153,X34153_pos_280.154_7.041_MassbankEU:SM868501 Metolachlor OA|2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid,MassbankEU:SM868501 Metolachlor OA|2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoacetic acid,0.941001,1.08931,all anthropogenic,pesticide,herbicide
34159,X34159_pos_184.17_7.264_NA,,,,,,
34160,"X34160_pos_315.195_7.022_NCGC00385372-01_C20H28O4_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-7-(1-hydroxy-1-methylethyl)-1,4a-dimethyl-, (1R,4aS,10aR)-","NCGC00385372-01_C20H28O4_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-7-(1-hydroxy-1-methylethyl)-1,4a-dimethyl-, (1R,4aS,10aR)-",0.801465,1.25868,unknown,unknown,unknown
34163,X34163_pos_489.248_7.007_NA,,,,,,
34164,X34164_pos_450.213_6.993_NA,,,,,,
34169,X34169_pos_317.15_7.124_NA,,,,,,
3417,X3417_pos_202.043_2.312_NA,,,,,,
34172,X34172_pos_500.379_7.022_NA,,,,,,
34176,X34176_pos_301.144_7.031_NA,,,,,,
34178,X34178_pos_555.314_7.162_NA,,,,,,
34179,"X34179_pos_221.19_7.187_NCGC00179861-02_C15H26O2_1,8-Azulenediol, 1,2,3,3a,4,7,8,8a-octahydro-3a,6-dimethyl-1-(1-methylethyl)-, (1R,3aR,8S,8aS)-","NCGC00179861-02_C15H26O2_1,8-Azulenediol, 1,2,3,3a,4,7,8,8a-octahydro-3a,6-dimethyl-1-(1-methylethyl)-, (1R,3aR,8S,8aS)-",0.706781,4.55303,biological ,biological compound,plant metabolite
34180,X34180_pos_230.118_7.182_NA,,,,,,
34191,X34191_pos_189.164_7.159_NA,,,,,,
34196,"X34196_pos_203.179_7.184_1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol","1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol",0.821444,2.47831,biological ,biological compound,plant metabolite
34199,X34199_pos_364.212_7.197_NA,,,,,,
34201,X34201_pos_598.38_7.147_NA,,,,,,
34205,X34205_pos_233.104_7.259_NA,,,,,,
34216,X34216_pos_749.166_7.348_Acid Blue 9 - 40.0 eV,Acid Blue 9 - 40.0 eV,0.88078,1.62941,all anthropogenic,other consumer industrial,other other consumer industrial
34224,X34224_pos_477.248_7.14_NA,,,,,,
34227,X34227_pos_259.169_7.147_NA,,,,,,
34237,X34237_pos_193.032_7.152_NA,,,,,,
34238,X34238_pos_611.344_7.157_NA,,,,,,
3424,X3424_pos_249.123_2.291_NA,,,,,,
34242,X34242_pos_618.406_7.204_NA,,,,,,
34261,X34261_pos_431.206_6.989_NA,,,,,,
34270,X34270_pos_283.169_7.16_NA,,,,,,
3428,X3428_pos_165.091_2.296_NA,,,,,,
34287,X34287_pos_273.221_7.171_EPIANDROSTERONE CollisionEnergy:205060,EPIANDROSTERONE CollisionEnergy:205060,0.785054,0.670173,biological ,biological compound,biological - other
3429,X3429_pos_210.185_2.276_NA,,,,,,
34301,"X34301_pos_329.175_7.107_(3E,12E)-3,12-dimethyl-8-methylidene-6,18-dioxatricyclo[14.2.1.0?,?]nonadeca-3,12,16(19)-triene-7,17-dione","(3E,12E)-3,12-dimethyl-8-methylidene-6,18-dioxatricyclo[14.2.1.0?,?]nonadeca-3,12,16(19)-triene-7,17-dione",0.757709,0.556256,unknown,unknown,unknown
34306,X34306_pos_359.221_7.193_NA,,,,,,
34308,X34308_pos_349.222_7.177_NA,,,,,,
34310,X34310_pos_227.995_7.206_NA,,,,,,
34313,X34313_pos_449.253_7.153_NA,,,,,,
34314,"X34314_pos_361.201_6.975_Massbank:EQ319903 Cortisone|17,21-Dihydroxypregn-4-ene-3,11,20-trione|(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione","Massbank:EQ319903 Cortisone|17,21-Dihydroxypregn-4-ene-3,11,20-trione|(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",0.707723,0.253468,biological ,biological compound,biological - other
34317,X34317_pos_323.185_7.147_NA,,,,,,
34318,X34318_pos_368.243_7.076_NA,,,,,,
34325,X34325_pos_151.021_7.171_NA,,,,,,
34326,X34326_pos_224.11_7.178_NA,,,,,,
34335,X34335_pos_233.117_7.186_NA,,,,,,
34338,X34338_pos_533.311_7.169_NA,,,,,,
3434,X3434_pos_379.194_2.313_NA,,,,,,
34362,"X34362_pos_251.164_7.103_2-[(1S,2S,4aR,8aS)-1-hydroxy-4a-methyl-8-methylidene-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl]prop-2-enoic acid","2-[(1S,2S,4aR,8aS)-1-hydroxy-4a-methyl-8-methylidene-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl]prop-2-enoic acid",0.732094,0.78978,biological ,biological compound,plant metabolite
34364,X34364_pos_503.264_7.075_NA,,,,,,
34368,X34368_pos_384.238_7.196_NA,,,,,,
34369,X34369_pos_324.217_7.203_NA,,,,,,
3437,X3437_pos_395.168_2.314_NA,,,,,,
34370,X34370_pos_515.264_7.172_NA,,,,,,
34372,X34372_pos_519.278_7.178_NA,,,,,,
34377,X34377_pos_169.122_7.166_Spectral Match to Perillaldehyde from NIST14,Spectral Match to Perillaldehyde from NIST14,0.799177,1.80447,biological ,biological compound,plant metabolite
34378,X34378_pos_360.181_7.163_NA,,,,,,
34386,X34386_pos_415.211_7.23_NA,,,,,,
34387,X34387_pos_410.238_7.206_NA,,,,,,
34391,X34391_pos_574.38_7.144_NA,,,,,,
34394,X34394_pos_478.312_7.158_NA,,,,,,
3440,X3440_pos_474.291_2.223_NA,,,,,,
34403,X34403_pos_275.164_7.189_NA,,,,,,
34417,X34417_pos_396.213_7.228_NA,,,,,,
34421,"X34421_pos_215.107_7.021_Spectral Match to 15-Deoxy-.DELTA.12,14-prostaglandin J2-2-glycerol ester from NIST14","Spectral Match to 15-Deoxy-.DELTA.12,14-prostaglandin J2-2-glycerol ester from NIST14",0.847358,1.34778,biological ,biological compound,biological - other
34427,X34427_pos_421.222_7.098_NA,,,,,,
34431,X34431_pos_647.17_7.144_NA,,,,,,
34436,X34436_pos_514.323_7.188_NA,,,,,,
34440,X34440_pos_251.074_7.206_NA,,,,,,
34446,X34446_pos_370.259_7.221_NA,,,,,,
34449,X34449_pos_501.285_7.199_NA,,,,,,
3445,X3445_pos_356.264_2.218_NA,,,,,,
34457,X34457_pos_415.194_7.215_NA,,,,,,
3446,X3446_pos_239.142_2.36_NA,,,,,,
34479,X34479_pos_408.259_7.243_NA,,,,,,
34494,X34494_pos_454.301_7.198_NA,,,,,,
34507,X34507_pos_419.243_7.06_NA,,,,,,
34508,X34508_pos_400.233_7.194_NA,,,,,,
3451,X3451_pos_216.102_2.187_NA,,,,,,
34516,X34516_pos_282.112_7.194_NA,,,,,,
34519,X34519_pos_662.432_7.26_NA,,,,,,
3452,X3452_pos_336.192_2.308_NA,,,,,,
34520,X34520_pos_302.269_7.182_NA,,,,,,
34528,X34528_pos_293.186_7.254_NA,,,,,,
34539,X34539_pos_283.19_7.073_NA,,,,,,
3454,X3454_pos_202.086_2.306_NA,,,,,,
34541,X34541_pos_317.211_7.24_Sarcophine,Sarcophine,0.809535,0.288618,biological ,biological compound,plant metabolite
3455,X3455_pos_350.171_2.326_NA,,,,,,
34550,X34550_pos_245.117_7.082_NA,,,,,,
34551,X34551_pos_435.238_7.249_NA,,,,,,
3456,X3456_pos_283.166_2.219_NA,,,,,,
34561,X34561_pos_219.174_7.162_Spectral Match to Curcumol from NIST14,Spectral Match to Curcumol from NIST14,0.793187,1.81011,biological ,biological compound,plant metabolite
34562,X34562_pos_600.359_7.185_NA,,,,,,
3457,X3457_pos_445.276_2.328_NA,,,,,,
34575,X34575_pos_241.138_7.313_NA,,,,,,
34587,X34587_pos_528.338_7.229_NA,,,,,,
34588,X34588_pos_173.096_7.198_NA,,,,,,
3459,X3459_pos_278.175_2.206_NA,,,,,,
34592,X34592_pos_491.264_7.217_NA,,,,,,
34595,X34595_pos_341.211_7.199_NA,,,,,,
34600,X34600_pos_375.216_7.349_NA,,,,,,
34601,X34601_pos_243.174_7.215_NA,,,,,,
34623,X34623_pos_398.217_7.205_NA,,,,,,
34629,X34629_pos_294.264_7.223_NA,,,,,,
34638,X34638_pos_555.326_7.209_NA,,,,,,
34645,X34645_pos_513.328_7.212_NA,,,,,,
3465,X3465_pos_170.071_2.317_NA,,,,,,
34650,X34650_pos_263.164_7.116_brefeldin A CollisionEnergy:102040,brefeldin A CollisionEnergy:102040,0.776679,0.811749,biological ,biological compound,biological - other
34652,X34652_pos_245.154_7.138_NA,,,,,,
34655,X34655_pos_345.133_7.202_NA,,,,,,
3466,X3466_pos_365.178_2.231_NA,,,,,,
34663,X34663_pos_391.211_7.116_NA,,,,,,
34667,X34667_pos_361.165_7.204_NA,,,,,,
34674,X34674_pos_228.15_7.332_NA,,,,,,
34675,X34675_pos_426.306_7.24_NA,,,,,,
34676,X34676_pos_505.28_7.221_NA,,,,,,
34677,X34677_pos_257.19_7.219_NA,,,,,,
34681,X34681_pos_241.143_7.243_NA,,,,,,
34684,X34684_pos_537.343_7.274_NA,,,,,,
34688,X34688_pos_449.29_7.147_NA,,,,,,
34691,X34691_pos_396.274_7.229_NA,,,,,,
34697,X34697_pos_335.149_7.225_NA,,,,,,
34698,X34698_pos_339.217_7.227_NA,,,,,,
3470,X3470_pos_184.145_2.283_NA,,,,,,
34702,X34702_pos_511.348_7.261_NA,,,,,,
34703,X34703_pos_225.997_7.244_NA,,,,,,
34706,X34706_pos_647.358_7.24_NA,,,,,,
34707,X34707_pos_417.227_7.207_NA,,,,,,
3471,X3471_pos_382.28_2.291_NA,,,,,,
34714,X34714_pos_411.238_7.237_NA,,,,,,
3472,X3472_pos_314.181_2.329_NA,,,,,,
34720,X34720_pos_503.283_7.283_NA,,,,,,
34721,X34721_pos_284.149_7.289_NA,,,,,,
34735,X34735_pos_253.195_7.245_NA,,,,,,
34736,"X34736_pos_192.138_7.098_MassbankEU:SM879706 DEET|N,N-diethyl-3-methylbenzamide","MassbankEU:SM879706 DEET|N,N-diethyl-3-methylbenzamide",0.973232,1.58832,all anthropogenic,other consumer industrial,other other consumer industrial
34737,X34737_pos_207.098_7.235_NA,,,,,,
34738,X34738_pos_221.117_7.213_NA,,,,,,
34739,X34739_pos_315.159_7.22_NA,,,,,,
3474,X3474_pos_484.312_2.309_NA,,,,,,
34740,X34740_pos_219.113_7.263_NA,,,,,,
34744,X34744_pos_259.097_7.222_NA,,,,,,
34750,X34750_pos_401.232_7.168_NA,,,,,,
34758,X34758_pos_283.154_7.291_NA,,,,,,
34765,X34765_pos_533.33_7.285_NA,,,,,,
34768,X34768_pos_413.215_7.252_NA,,,,,,
34771,X34771_pos_189.091_7.216_NA,,,,,,
34773,X34773_pos_405.191_7.114_NA,,,,,,
34776,"X34776_pos_333.206_7.19_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]","NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]",0.802568,0.641114,biological ,biological compound,plant metabolite
34799,X34799_pos_459.274_7.255_NA,,,,,,
3480,X3480_pos_321.131_2.221_NA,,,,,,
34804,X34804_pos_193.159_7.438_NA,,,,,,
34809,X34809_pos_706.459_7.301_NA,,,,,,
3481,X3481_pos_336.086_2.234_NA,,,,,,
34810,X34810_pos_466.208_7.254_NA,,,,,,
3482,X3482_pos_241.191_2.305_NA,,,,,,
34821,X34821_pos_247.169_7.297_NA,,,,,,
34831,X34831_pos_705.398_7.274_NA,,,,,,
34839,X34839_pos_558.385_7.365_NA,,,,,,
34840,X34840_pos_559.356_7.299_NA,,,,,,
34842,X34842_pos_271.206_7.241_NA,,,,,,
34847,X34847_pos_291.159_7.235_NA,,,,,,
